STATION_NAME,LAT,LON,Annual,0
ORBOST,-37.69,148.47,21.93,180.83910256410257
PALMERVILLE,-16,144.08,34.86,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,26.7,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,35.42,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,25.84,199.05820512820512
RABBIT-FLAT,-20.18,130.01,36.81,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,35.16,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,26.1,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.89,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,30.68,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,24.02,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,26.63,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,25.5,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,30.19,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,24.78,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,29.3,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,34.84,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,31.68,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,30.19,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,31.32,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,37.78,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,24.76,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,29.92,235.60051282051282
WANDERING,-32.67,116.67,25.07,226.28371794871796
WEIPA-AERO,-12.68,141.92,34.48,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,28.95,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,25.66,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,18.07,183.60974358974363
WITTENOOM,-22.24,118.34,35.78,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,28.23,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,26.11,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,26.13,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.1,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,20.71,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,29.6,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,27.87,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,31.43,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,20.74,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,31.92,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,33.2,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,28.6,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,23.43,217.25179487179483
BRISBANE-AERO,-27.39,153.12,25.97,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,32.93,263.2
BUNDABERG-AERO,-24.91,152.32,27.3,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,34.02,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,13.89,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,12.24,204.5866666666667
CAIRNS-AERO,-16.87,145.75,29.83,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,34.11,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,20.93,199.95948717948724
CAPE-BORDA,-35.75,136.6,19.21,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,15.94,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.52,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,24.56,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.29,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.32,266.3053846153845
CEDUNA-AMO,-32.13,133.7,24.75,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,29.47,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,30.69,252.9807692307692
COBAR-MO,-31.48,145.83,26.27,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,24.25,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,26.31,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,27.24,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,32.96,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,23.81,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,24.84,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,20.5,185.64371794871795
ESPERANCE,-33.83,121.89,22.38,213.71282051282054
EUCLA,-31.68,128.88,23.67,225.51974358974354
FORREST,-30.85,128.11,26.55,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,19.04,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,29.04,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,33.57,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,26.84,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,30.4,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,18.29,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,25.58,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,35.04,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,18.58,171.52589743589746
HORN-ISLAND,-10.58,142.29,30.91,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,24.6,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,20.96,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,26.28,241.76628205128196
KALUMBURU,-14.3,126.65,35.05,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,23.22,222.14538461538461
KERANG,-35.72,143.92,23.76,217.55320512820515
KYANCUTTA,-33.13,135.56,26.13,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,18.41,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,18.63,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,20.6,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,32.63,270.81307692307695
LONGREACH-AERO,-23.44,144.28,32.83,259.08641025641026
LOW-HEAD,-41.06,146.79,17.16,175.65153846153848
MACKAY-M.O,-21.12,149.22,27.21,232.23512820512815
MARBLE-BAR,-21.18,119.75,35.98,269.565512820513
MARREE,-29.65,138.06,29.84,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,30.02,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,21.13,189.6128205128205
MERREDIN,-31.48,118.28,26.31,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,24.78,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,28.02,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,28.53,249.73423076923078
MOREE-AERO,-29.49,149.85,27.16,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,21.1,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,19.91,189.61551282051283
NHILL-AERODROME,-36.31,141.65,23.07,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,34.31,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,21.63,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,22.67,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,21.87,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,31.11,256.23935897435894
ORBOST,-37.69,148.47,20.53,180.83910256410257
PALMERVILLE,-16,144.08,33.43,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,25.83,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,34.04,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,24.26,199.05820512820512
RABBIT-FLAT,-20.18,130.01,34.85,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,33.64,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,24.38,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.09,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,29.31,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,22.3,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,24.76,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,24.35,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,28.42,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,23.19,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,27.89,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,32.99,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,29.98,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,28.55,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,29.99,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,35.71,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,22.84,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,28.16,235.60051282051282
WANDERING,-32.67,116.67,24.17,226.28371794871796
WEIPA-AERO,-12.68,141.92,33.31,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,27.23,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,24.03,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,17.16,183.60974358974363
WITTENOOM,-22.24,118.34,34.19,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,26.7,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,24.24,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,24.72,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,23.51,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,20.99,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,30.52,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,28.58,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,32.25,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,21.37,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,32.74,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,33.77,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,29.43,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,23.75,217.25179487179483
BRISBANE-AERO,-27.39,153.12,26.63,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,33.51,263.2
BUNDABERG-AERO,-24.91,152.32,27.91,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,34.66,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,14.28,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,12.81,204.5866666666667
CAIRNS-AERO,-16.87,145.75,30.33,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,35.16,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,21.5,199.95948717948724
CAPE-BORDA,-35.75,136.6,19.52,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,16.34,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,20.74,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,25.17,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,17.72,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.47,266.3053846153845
CEDUNA-AMO,-32.13,133.7,25.19,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,30.42,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,31.5,252.9807692307692
COBAR-MO,-31.48,145.83,27.07,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,24.87,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,26.84,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,27.71,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,33.49,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,24.43,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,25.5,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,21.04,185.64371794871795
ESPERANCE,-33.83,121.89,22.8,213.71282051282054
EUCLA,-31.68,128.88,24,225.51974358974354
FORREST,-30.85,128.11,27.1,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,19.51,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,29.83,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,34.22,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,27.06,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,31.34,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,18.69,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,26.18,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,35.83,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,18.98,171.52589743589746
HORN-ISLAND,-10.58,142.29,31.35,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,25.12,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,21.46,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,27.2,241.76628205128196
KALUMBURU,-14.3,126.65,35.58,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,23.67,222.14538461538461
KERANG,-35.72,143.92,24.42,217.55320512820515
KYANCUTTA,-33.13,135.56,26.64,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,18.81,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,19.03,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,21.18,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,32.94,270.81307692307695
LONGREACH-AERO,-23.44,144.28,33.63,259.08641025641026
LOW-HEAD,-41.06,146.79,17.56,175.65153846153848
MACKAY-M.O,-21.12,149.22,28.05,232.23512820512815
MARBLE-BAR,-21.18,119.75,36.78,269.565512820513
MARREE,-29.65,138.06,30.66,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,30.82,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,21.71,189.6128205128205
MERREDIN,-31.48,118.28,26.88,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,25.37,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,28.88,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,28.95,249.73423076923078
MOREE-AERO,-29.49,149.85,27.75,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,21.61,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,20.32,189.61551282051283
NHILL-AERODROME,-36.31,141.65,23.69,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,34.86,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,21.95,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,23.19,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,22.36,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,31.95,256.23935897435894
ORBOST,-37.69,148.47,21.02,180.83910256410257
PALMERVILLE,-16,144.08,34.07,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,26.23,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,34.69,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,24.84,199.05820512820512
RABBIT-FLAT,-20.18,130.01,35.69,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,34.22,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,24.94,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,19.46,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,30.05,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,22.87,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,25.39,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,24.91,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,29.32,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,23.72,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,28.65,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,34.08,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,30.8,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,29.44,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,30.59,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,36.55,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,23.46,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,28.9,235.60051282051282
WANDERING,-32.67,116.67,24.63,226.28371794871796
WEIPA-AERO,-12.68,141.92,33.76,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,28.1,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,24.58,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,17.58,183.60974358974363
WITTENOOM,-22.24,118.34,35.16,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,27.51,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,24.85,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,25.34,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,24.05,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,21.45,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,30.52,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,29.07,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,32.44,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,21.96,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,32.98,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,33.81,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,29.81,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,24.26,217.25179487179483
BRISBANE-AERO,-27.39,153.12,27.07,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,33.84,263.2
BUNDABERG-AERO,-24.91,152.32,28.37,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,34.93,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,14.95,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,13.42,204.5866666666667
CAIRNS-AERO,-16.87,145.75,30.67,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,35.18,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,22.12,199.95948717948724
CAPE-BORDA,-35.75,136.6,20.04,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,17.02,160.00500000000005
CAPE-LEEUWIN,-34.37,115.14,21.18,203.24038461538467
CAPE-MORETON-LIGHTHOUSE,-27.03,153.47,25.58,215.48448717948725
CAPE-OTWAY-LIGHTHOUSE,-38.86,143.51,18.32,179.97923076923078
CARNARVON-AIRPORT,-24.89,113.67,28.95,266.3053846153845
CEDUNA-AMO,-32.13,133.7,25.65,222.31961538461533
CHARLEVILLE-AERO,-26.41,146.26,30.78,248.8498717948718
CHARTERS-TOWERS-AIRPORT,-20.05,146.27,31.61,252.9807692307692
COBAR-MO,-31.48,145.83,27.53,234.0566666666666
COFFS-HARBOUR-MO,-30.31,153.12,25.37,206.5312820512821
CUNDERDIN-AIRFIELD,-31.62,117.22,27.44,239.94205128205127
DALWALLINU-COMPARISON,-30.28,116.66,28.39,244.93717948717946
DARWIN-AIRPORT,-12.42,130.89,33.79,238.56987179487186
DENILIQUIN-AIRPORT-AWS,-35.56,144.95,24.9,217.4278205128206
DUBBO-AIRPORT-AWS,-32.22,148.58,26.08,225.25448717948706
EAST-SALE-AIRPORT,-38.12,147.13,21.64,185.64371794871795
ESPERANCE,-33.83,121.89,23.22,213.71282051282054
EUCLA,-31.68,128.88,24.41,225.51974358974354
FORREST,-30.85,128.11,27.44,233.7058974358974
GABO-ISLAND-LIGHTHOUSE,-37.57,149.92,20.15,180.68423076923068
GAYNDAH-AIRPORT,-25.62,151.62,30.36,227.89756410256413
GEORGETOWN-AIRPORT,-18.3,143.53,34.52,259.6933333333333
GERALDTON-AIRPORT-COMPARISON,-28.8,114.7,27.66,250.28230769230765
GILES-METEOROLOGICAL-OFFICE,-25.03,128.3,31.5,258.4346153846153
GROVE-RESEARCH-STATION,-42.99,147.07,19.36,171.52589743589746
GUNNEDAH-RESOURCE-CENTRE,-31.03,150.27,26.8,222.3760256410257
HALLS-CREEK-AIRPORT,-18.23,127.66,36.13,264.8110256410256
HOBART-ELLERSLIE-ROAD,-42.89,147.33,19.65,171.52589743589746
HORN-ISLAND,-10.58,142.29,31.66,216.56935897435898
INVERELL-RAGLAN-ST,-29.78,151.11,25.93,225.3560256410257
JERVIS-BAY-POINT-PERPENDICULAR-AWS,-35.09,150.8,22.07,189.42051282051278
KALGOORLIE-BOULDER-AIRPORT,-30.78,121.45,27.63,241.76628205128196
KALUMBURU,-14.3,126.65,35.91,253.63692307692304
KATANNING-COMPARISON,-33.69,117.56,24.16,222.14538461538461
KERANG,-35.72,143.92,24.87,217.55320512820515
KYANCUTTA,-33.13,135.56,27.15,219.5358974358975
LARAPUNA-EDDYSTONE-POINT,-40.99,148.35,19.49,180.59461538461534
LAUNCESTON-AIRPORT,-41.55,147.21,19.7,178.14512820512815
LAVERTON-RAAF,-37.86,144.76,21.75,189.6128205128205
LEARMONTH-AIRPORT,-22.24,114.1,33.39,270.81307692307695
LONGREACH-AERO,-23.44,144.28,33.75,259.08641025641026
LOW-HEAD,-41.06,146.79,18.23,175.65153846153848
MACKAY-M.O,-21.12,149.22,28,232.23512820512815
MARBLE-BAR,-21.18,119.75,37.13,269.565512820513
MARREE,-29.65,138.06,31.11,253.79653846153846
MEEKATHARRA-AIRPORT,-26.61,118.54,31.34,262.43551282051277
MELBOURNE-REGIONAL-OFFICE,-37.81,144.97,22.27,189.6128205128205
MERREDIN,-31.48,118.28,27.44,239.7682051282051
MILDURA-AIRPORT,-34.24,142.09,25.91,221.93602564102554
MILES-CONSTANCE-STREET,-26.66,150.18,29.3,236.0108974358975
MORAWA-AIRPORT,-29.2,116.02,29.62,249.73423076923078
MOREE-AERO,-29.49,149.85,28.47,236.475
MORUYA-HEADS-PILOT-STATION,-35.91,150.15,22.23,189.42051282051278
MOUNT-GAMBIER-AERO,-37.75,140.77,20.87,189.61551282051283
NHILL-AERODROME,-36.31,141.65,24.2,205.12089743589743
NORMANTON-AIRPORT,-17.69,141.07,35.28,257.7276923076922
NORTH-SHIELDS-PORT-LINCOLN-AWS,-34.6,135.88,22.47,207.30730769230766
NOWRA-RAN-AIR-STATION-AWS,-34.95,150.54,23.81,190.84615384615384
NURIOOTPA-VITICULTURAL,-34.48,139.01,22.89,215.2258974358975
OODNADATTA-AIRPORT,-27.56,135.45,32.34,256.23935897435894
ORBOST,-37.69,148.47,21.67,180.83910256410257
PALMERVILLE,-16,144.08,34.36,241.68166666666664
PERTH-AIRPORT,-31.93,115.98,26.82,235.517435897436
PORT-HEDLAND-AIRPORT,-20.37,118.63,35.07,266.47871794871804
PORT-MACQUARIE-AIRPORT-AWS,-31.43,152.87,25.35,199.05820512820512
RABBIT-FLAT,-20.18,130.01,35.75,267.73141025641024
RICHMOND-POST-OFFICE,-20.73,143.14,34.59,267.4034615384616
RICHMOND-RAAF,-33.6,150.78,25.54,193.63525641025635
ROBE-COMPARISON,-37.16,139.76,20.02,188.95474358974363
ROCKHAMPTON-AERO,-23.38,150.48,30.32,236.24166666666673
RUTHERGLEN-RESEARCH,-36.1,146.51,23.5,203.60307692307683
SCONE-AIRPORT-AWS,-32.03,150.83,26.02,206.42897435897433
SNOWTOWN-RAYVILLE-PARK,-33.77,138.22,25.43,222.78128205128198
ST-GEORGE-AIRPORT,-28.05,148.59,29.7,243.49833333333328
SYDNEY-OBSERVATORY-HILL,-33.86,151.21,24.3,195.11320512820507
TARCOOLA-AERO,-30.71,134.58,29.06,241.6348717948718
TENNANT-CREEK-AIRPORT,-19.64,134.18,33.89,267.45576923076925
THARGOMINDAH-AIRPORT,-27.99,143.81,31.12,254.66551282051267
TIBOOBURRA-POST-OFFICE,-29.43,142.01,29.78,252.15897435897438
TOWNSVILLE-AERO,-19.25,146.77,30.82,240.03448717948712
VICTORIA-RIVER-DOWNS,-16.4,131.01,36.72,260.966282051282
WAGGA-WAGGA-AMO,-35.16,147.46,24.01,210.08141025641032
WALGETT-AIRPORT-AWS,-30.04,148.12,29.43,235.60051282051282
WANDERING,-32.67,116.67,25.19,226.28371794871796
WEIPA-AERO,-12.68,141.92,34.11,234.94999999999993
WILCANNIA-REID-ST,-31.56,143.37,28.52,240.45653846153846
WILLIAMTOWN-RAAF,-32.79,151.84,25.16,200.36358974358973
WILSONS-PROMONTORY-LIGHTHOUSE,-39.13,146.42,18.22,183.60974358974363
WITTENOOM,-22.24,118.34,35.57,265.6950000000001
WOOMERA-AERODROME,-31.16,136.81,27.95,233.30282051282046
WYALONG-POST-OFFICE,-33.93,147.24,25.38,223.50782051282053
YAMBA-PILOT-STATION,-29.43,153.36,25.8,211.00641025641022
ADELAIDE-KENT-TOWN,-34.92,138.62,24.47,216.00115384615384
ALBANY-AIRPORT-COMPARISON,-34.94,117.8,21.77,204.08487179487182
ALICE-SPRINGS-AIRPORT,-23.8,133.89,31.18,266.0256410256411
AMBERLEY-AMO,-27.63,152.71,29.51,219.59115384615384
BARCALDINE-POST-OFFICE,-23.55,145.29,32.92,256.9039743589743
BATHURST-AGRICULTURAL-STATION,-33.43,149.56,22.51,210.15679487179492
BIRDSVILLE-AIRPORT,-25.9,139.35,33.54,264.346282051282
BOULIA-AIRPORT,-22.91,139.9,34.39,271.0491025641026
BOURKE-AIRPORT-AWS,-30.04,145.95,30.45,240.50217948717938
BRIDGETOWN-COMPARISON,-33.96,116.14,24.61,217.25179487179483
BRISBANE-AERO,-27.39,153.12,27.43,215.48448717948725
BROOME-AIRPORT,-17.95,122.23,34.28,263.2
BUNDABERG-AERO,-24.91,152.32,28.65,230.59320512820517
BURKETOWN-AIRPORT,-17.75,139.54,35.36,248.6629487179487
BUTLERS-GORGE,-42.28,146.28,15.32,160.02961538461548
CABRAMURRA-SMHEA-AWS,-35.94,148.38,13.9,204.5866666666667
CAIRNS-AERO,-16.87,145.75,30.9,227.01217948717954
CAMOOWEAL-TOWNSHIP,-19.92,138.12,35.6,263.06576923076926
CANBERRA-AIRPORT,-35.31,149.2,22.58,199.95948717948724
CAPE-BORDA,-35.75,136.6,20.4,197.25051282051285
CAPE-BRUNY-LIGHTHOUSE,-43.49,147.15,17.38,160.00500000000005
